qid,text,python_code_original,generated_python_code_first_attempt,original_passes_all_tests,passes_all_tests,ast_similarity_score,bleu_score,rouge1_score,rouge2_score,rougeL_score,codebert_similarity_score,translation_score
809, check if each element of second tuple is smaller than its corresponding index in first tuple.,"def check_smaller(test_tup1, test_tup2):
  res = all(x > y for x, y in zip(test_tup1, test_tup2))
  return (res) ","def check_smaller(a, b):
    if len(a) != len(b):
        return False
    for i in range(len(a)):
        if a[i] < i:
            return False
    return True",True,False,0.3636,0.1109209374832408,0.24999999999999994,0.08695652173913043,0.24999999999999994,0.7618737816810608,0.4354957434236518
810, iterate over elements repeating each as many times as its count.,"from collections import Counter
def count_variable(a,b,c,d):
  c = Counter(p=a, q=b, r=c, s=d)
  return list(c.elements())","def count_variable(a, b, c, d):
    result = []
    for i in range(a):
        result.append('p')
    for i in range(b):
        result.append('q')
    for i in range(c):
        result.append('r')
    for i in range(d):
        result.append('s')
    return result",True,True,0.7273,0.20744695317665032,0.4776119402985074,0.1846153846153846,0.3582089552238806,0.8541736602783203,0.6122537829592791
811, check if two lists of tuples are identical or not.,"def check_identical(test_list1, test_list2):
  res = test_list1 == test_list2
  return (res) ","def check_identical(a, b):
  if len(a) != len(b):
    return False
  for i in range(len(a)):
    if a[i] != b[i]:
      return False
  return True",True,True,0.4545,0.08979905725421049,0.1951219512195122,0.10256410256410257,0.1951219512195122,0.737812876701355,0.43474810550397847
812, abbreviate 'road' as 'rd.' in a given string.,"import re
def road_rd(street):
  return (re.sub('Road$', 'Rd.', street))","def road_rd(str):
  return str.replace(""Road"", ""Rd."")",True,True,1.0,0.1945299445670306,0.5714285714285715,0.3157894736842105,0.5714285714285715,0.828667163848877,0.7181331183451635
813, find length of the string.,"def string_length(str1):
    count = 0
    for char in str1:
        count += 1
    return count","def string_length(string):
  return len(string)",True,True,0.7273,0.1720909686065816,0.38095238095238093,0.21052631578947367,0.38095238095238093,0.7971010208129883,0.583783865172773
814, find the area of a rombus.,"def rombus_area(p,q):
  area=(p*q)/2
  return area","def rombus_area(a, b):
    return (a * b) / 2",True,True,0.9091,0.2720905352451002,0.5,0.22222222222222224,0.39999999999999997,0.9135908484458923,0.6953519615916833
815," sort the given list without using any sorting algorithm. the given list consists of only 0, 1, and 2.","def sort_by_dnf(arr, n):
  low=0
  mid=0
  high=n-1
  while mid <= high:
    if arr[mid] == 0:
      arr[low], arr[mid] = arr[mid], arr[low]
      low = low + 1
      mid = mid + 1
    elif arr[mid] == 1:
      mid = mid + 1
    else:
      arr[mid], arr[high] = arr[high], arr[mid]
      high = high - 1
  return arr","def sort_by_dnf(arr, n):
    i = 0
    j = 0
    k = n - 1
    while (j <= k):
        if (arr[j] == 0):
            arr[i], arr[j] = arr[j], arr[i]
            i += 1
            j += 1
        elif (arr[j] == 1):
            j += 1
        else:
            arr[j], arr[k] = arr[k], arr[j]
            k -= 1
    return arr",True,True,0.8636,0.3629103978478793,0.6037735849056604,0.2884615384615385,0.6037735849056604,0.9314228892326355,0.7435555241657024
817, find numbers divisible by m or n from a list of numbers using lambda function.,"def div_of_nums(nums,m,n):
 result = list(filter(lambda x: (x % m == 0 or x % n == 0), nums)) 
 return result","def div_of_nums(nums, m, n):
  res = list(filter(lambda x: (x % m == 0) or (x % n == 0), nums))
  return str(res)",True,False,0.9697,0.7699977846398162,0.888888888888889,0.8372093023255814,0.888888888888889,0.974267840385437,0.9245012099373858
818,Count lower case letters in a given string.,"def lower_ctr(str):
      lower_ctr= 0
      for i in range(len(str)):
          if str[i] >= 'a' and str[i] <= 'z': lower_ctr += 1     
      return  lower_ctr","def lower_ctr(string):
  lower_ctr = 0
  for i in range(len(string)):
    if string[i].islower():
      lower_ctr += 1
  return lower_ctr",True,True,0.9091,0.5813713997875904,0.76,0.5833333333333334,0.76,0.8975523710250854,0.8187221365042057
819, count the frequency of consecutive duplicate elements in a given list of numbers.,"def count_duplic(lists):
    element = []
    frequency = []
    if not lists:
        return element
    running_count = 1
    for i in range(len(lists)-1):
        if lists[i] == lists[i+1]:
            running_count += 1
        else:
            frequency.append(running_count)
            element.append(lists[i])
            running_count = 1
    frequency.append(running_count)
    element.append(lists[i+1])
    return element,frequency
","def count_duplic(nums):
    res = []
    for i in range(len(nums)):
        if i == 0:
            res.append([nums[i]])
        elif nums[i] == nums[i - 1]:
            res[-1].append(nums[i])
        else:
            res.append([nums[i]])
    return res",True,False,0.7273,0.2271571723912612,0.4444444444444445,0.1590909090909091,0.4,0.8514193296432495,0.6149364725132535
820, check whether the given month number contains 28 days or not.,"def check_monthnum_number(monthnum1):
  if monthnum1 == 2:
    return True
  else:
    return False","def check_monthnum_number(monthnum):
    if monthnum == 2:
        return True
    else:
        return False",True,True,1.0,0.7389984311706962,0.8461538461538461,0.6666666666666666,0.8461538461538461,0.9837786555290222,0.9130941674240223
821, merge two dictionaries into a single expression.,"import collections as ct
def merge_dictionaries(dict1,dict2):
    merged_dict = dict(ct.ChainMap({}, dict1, dict2))
    return merged_dict","def merge_dictionaries(dict1, dict2):
  merged_dict = dict1.copy()
  merged_dict.update(dict2)
  return merged_dict",True,True,0.8182,0.5017794539748952,0.742857142857143,0.5454545454545454,0.6857142857142857,0.8215652704238892,0.7466913744614351
822, return true if the password is valid.,"import re
def pass_validity(p):
 x = True
 while x:  
    if (len(p)<6 or len(p)>12):
        break
    elif not re.search(""[a-z]"",p):
        break
    elif not re.search(""[0-9]"",p):
        break
    elif not re.search(""[A-Z]"",p):
        break
    elif not re.search(""[$#@]"",p):
        break
    elif re.search(""\s"",p):
        break
    else:
        return True
        x=False
        break

 if x:
    return False","def pass_validity(password):
    if len(password) < 8:
        return False
    elif len(password) > 12:
        return False
    elif not any(char.isdigit() for char in password):
        return False
    elif not any(char.isupper() for char in password):
        return False
    elif not any(char.islower() for char in password):
        return False
    else:
        return True",True,True,0.5909,0.08734599027123473,0.3418803418803419,0.15652173913043477,0.27350427350427353,0.6730807423591614,0.4750776210230269
823, check if the given string starts with a substring using regex.,"import re 
def check_substring(string, sample) : 
  if (sample in string): 
      y = ""\A"" + sample 
      x = re.search(y, string) 
      if x : 
          return (""string starts with the given substring"") 
      else : 
          return (""string doesnt start with the given substring"") 
  else : 
      return (""entered string isnt a substring"")","def check_substring(string, substring):
  if string.startswith(substring):
    return ""string starts with the given substring""
  else:
    return ""string doesnt start with the given substring""",True,True,0.5455,0.23559976485549156,0.6666666666666666,0.5373134328358209,0.6376811594202899,0.8816314935684204,0.6576905114559974
824,Remove even numbers from a given list.,"def remove_even(l):
    for i in l:
        if i % 2 == 0:
            l.remove(i)
    return l","def remove_even(nums):
  return [x for x in nums if x % 2 != 0]",True,True,0.7273,0.17975913636184476,0.5806451612903226,0.20689655172413793,0.5161290322580646,0.7789137363433838,0.6182494199103176
825,Access multiple elements of specified index from a given list.,"def access_elements(nums, list_index):
    result = [nums[i] for i in list_index]
    return result","def access_elements(arr, index):
  result = []
  for i in index:
    result.append(arr[i])
  return result",True,True,0.8182,0.41653935052504143,0.75,0.4000000000000001,0.6875,0.8272523880004883,0.7338672708526751
826,Find the type of triangle from the given sides.,"def check_Type_Of_Triangle(a,b,c): 
    sqa = pow(a,2) 
    sqb = pow(b,2) 
    sqc = pow(c,2) 
    if (sqa == sqa + sqb or sqb == sqa + sqc or sqc == sqa + sqb): 
        return (""Right-angled Triangle"") 
    elif (sqa > sqc + sqb or sqb > sqa + sqc or sqc > sqa + sqb): 
        return (""Obtuse-angled Triangle"") 
    else: 
        return (""Acute-angled Triangle"") ","def check_Type_Of_Triangle(a, b, c):
  if (a == b == c):
    return 'Equilateral Triangle'
  elif (a == b or b == c or c == a):
    return 'Isosceles Triangle'
  else:
    return 'Scalene Triangle'",True,False,0.6818,0.16320279395301668,0.4999999999999999,0.23255813953488372,0.4772727272727273,0.8338918685913086,0.6118512494699129
827, sum a specific column of a list in a given list of lists.,"def sum_column(list1, C):
    result = sum(row[C] for row in list1)
    return result","def sum_column(l, col):
  sum = 0
  for i in range(len(l)):
    sum += l[i][col]
  return sum",True,True,0.8182,0.13781665142478125,0.4117647058823529,0.125,0.4117647058823529,0.7314107418060303,0.5835166012451769
828," count alphabets,digits and special charactes in a given string.","def count_alpha_dig_spl(string):
  alphabets=digits = special = 0
  for i in range(len(string)):
    if(string[i].isalpha()):
        alphabets = alphabets + 1
    elif(string[i].isdigit()):
        digits = digits + 1
    else:
        special = special + 1
  return (alphabets,digits,special)   ","def count_alpha_dig_spl(str1):
  alpha_count = 0
  digit_count = 0
  spl_count = 0
  for i in range(len(str1)):
    if (str1[i].isalpha()):
      alpha_count += 1
    elif (str1[i].isdigit()):
      digit_count += 1
    else:
      spl_count += 1
  return [alpha_count, digit_count, spl_count]",True,True,0.7273,0.4074883465486544,0.5238095238095238,0.34146341463414637,0.5238095238095238,0.9036087989807129,0.6868624659822034
829, find out the second most repeated (or frequent) string in the given sequence.,"from collections import Counter 
	
def second_frequent(input): 
	dict = Counter(input) 
	value = sorted(dict.values(), reverse=True)  
	second_large = value[1] 
	for (key, val) in dict.items(): 
		if val == second_large: 
			return (key) ","def second_frequent(l):
  d = {}
  for i in l:
    if i in d:
      d[i] += 1
    else:
      d[i] = 1
  d = sorted(d.items(), key=lambda x: x[1], reverse=True)
  return d[1][0]",True,True,0.7727,0.200693978552124,0.3823529411764706,0.0909090909090909,0.2058823529411765,0.8555229902267456,0.5863405460388514
830, round up a number to specific digits.,"import math
def round_up(a, digits):
    n = 10**-digits
    return round(math.ceil(a / n) * n, digits)","def round_up(num, n):
  return round(num, n)",True,False,0.8182,0.13245741543753536,0.5185185185185185,0.24,0.5185185185185185,0.7961583137512207,0.6380807809863104
831,Count equal element pairs from the given list.,"def count_Pairs(arr,n): 
    cnt = 0; 
    for i in range(n): 
        for j in range(i + 1,n): 
            if (arr[i] == arr[j]): 
                cnt += 1; 
    return cnt; ","def count_Pairs(arr, n): 
	count = 0
	for i in range(n): 
		for j in range(i + 1, n): 
			if (arr[i] == arr[j]): 
				count += 1
	return count",True,True,1.0,0.79414524142922,0.8928571428571429,0.8148148148148148,0.8928571428571429,0.9780062437057495,0.9356717358949608
832, extract the maximum numeric value from a string by using regex.,"import re 
def extract_max(input): 
	numbers = re.findall('\d+',input) 
	numbers = map(int,numbers) 
	return max(numbers)","import re
def extract_max(string):
  return max(map(int, re.findall(r'\d+', string)))",True,True,0.9091,0.428715812387361,0.7272727272727272,0.45161290322580644,0.4848484848484848,0.8817439675331116,0.746792160491161
833, get dictionary keys as a list.,"def get_key(dict): 
    list = [] 
    for key in dict.keys(): 
        list.append(key)           
    return list","def get_key(d):
  return list(d.keys())",True,True,0.6364,0.2142142691210343,0.5217391304347827,0.2857142857142857,0.43478260869565216,0.8180059194564819,0.5985005173554124
834, generate a square matrix filled with elements from 1 to n raised to the power of 2 in spiral order.,"def generate_matrix(n):
        if n<=0:
            return [] 
        matrix=[row[:] for row in [[0]*n]*n]        
        row_st=0
        row_ed=n-1        
        col_st=0
        col_ed=n-1
        current=1        
        while (True):
            if current>n*n:
                break
            for c in range (col_st, col_ed+1):
                matrix[row_st][c]=current
                current+=1
            row_st+=1
            for r in range (row_st, row_ed+1):
                matrix[r][col_ed]=current
                current+=1
            col_ed-=1
            for c in range (col_ed, col_st-1, -1):
                matrix[row_ed][c]=current
                current+=1
            row_ed-=1
            for r in range (row_ed, row_st-1, -1):
                matrix[r][col_st]=current
                current+=1
            col_st+=1
        return matrix","def generate_matrix(n):
    result = [[0 for i in range(n)] for j in range(n)]
    i, j, di, dj = 0, 0, 0, 1
    for k in range(n*n):
        result[i][j] = k+1
        i += di
        j += dj
        if i == n:
            di, dj = dj, 0
        elif j == n:
            di, dj = 0, -1
        elif i < 0:
            di, dj = 0, 1
        elif j < 0:
            di, dj = 1, 0
    return result",True,False,0.3333,0.07239944437437992,0.3191489361702128,0.09677419354838711,0.2127659574468085,0.7466602921485901,0.42056454360090634
835,Find the slope of a line.,"def slope(x1,y1,x2,y2): 
    return (float)(y2-y1)/(x2-x1)  ","def slope(x1, y1, x2, y2):
  return (y2 - y1) / (x2 - x1)",True,True,0.9091,0.8507381721501912,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.9829506278038025,0.9383691145861015
836, find length of the subarray having maximum sum.,"from sys import maxsize 
def max_sub_array_sum(a,size): 
	max_so_far = -maxsize - 1
	max_ending_here = 0
	start = 0
	end = 0
	s = 0
	for i in range(0,size): 
		max_ending_here += a[i] 
		if max_so_far < max_ending_here: 
			max_so_far = max_ending_here 
			start = s 
			end = i 
		if max_ending_here < 0: 
			max_ending_here = 0
			s = i+1
	return (end - start + 1)","def max_sub_array_sum(arr, n): 
	max_sum = 0
	for i in range(0, n): 
		for j in range(i, n): 
			sum = 0
			for k in range(i, j + 1): 
				sum += arr[k] 
			if (sum > max_sum): 
				max_sum = sum 
	return max_sum",True,False,0.5909,0.18238460665872858,0.3684210526315789,0.16071428571428573,0.31578947368421045,0.8491482734680176,0.5554115969811827
837,Find the cube sum of first n odd natural numbers.,"def cube_Sum(n): 
    sum = 0   
    for i in range(0,n) : 
        sum += (2*i+1)*(2*i+1)*(2*i+1) 
    return sum","def cube_Sum(n):
    sum = 0
    for i in range(1, n+1):
        sum += i**3
    return sum",True,False,0.9394,0.40400491515077386,0.8095238095238096,0.5,0.7142857142857143,0.9592626094818115,0.8240876429289495
838,Find minimum number swaps required to make two binary strings equal.,"def min_Swaps(s1,s2) :  
    c0 = 0; c1 = 0;  
    for i in range(len(s1)) :  
        if (s1[i] == '0' and s2[i] == '1') : 
            c0 += 1;    
        elif (s1[i] == '1' and s2[i] == '0') : 
            c1 += 1;  
    result = c0 // 2 + c1 // 2;  
    if (c0 % 2 == 0 and c1 % 2 == 0) : 
        return result;  
    elif ((c0 + c1) % 2 == 0) : 
        return result + 2;  
    else : 
        return -1;  ","def min_Swaps(str1,str2):
  count = 0
  for i in range(len(str1)):
    if str1[i] != str2[i]:
      count += 1
  return count//2",True,False,0.5758,0.05491378540532123,0.3571428571428571,0.17073170731707318,0.3571428571428571,0.8173739910125732,0.5333445750465008
840,Check whether the roots of a quadratic equation are numerically equal but opposite in sign or not.,"def Check_Solution(a,b,c):  
    if b == 0:  
        return (""Yes"")  
    else: 
        return (""No"")  ","def Check_Solution(a, b, c):
  if (b * b - 4 * a * c) < 0:
    return 'No'
  else:
    return 'Yes'",True,False,0.8182,0.46460597133583104,0.8750000000000001,0.7333333333333334,0.75,0.8849117755889893,0.7973963852563959
841, count the number of inversions in the given list.,"def get_inv_count(arr, n): 
	inv_count = 0
	for i in range(n): 
		for j in range(i + 1, n): 
			if (arr[i] > arr[j]): 
				inv_count += 1
	return inv_count ","def get_inv_count(arr, n): 
	count = 0
	for i in range(n): 
		for j in range(i + 1, n): 
			if (arr[i] > arr[j]): 
				count += 1
	return count",True,True,1.0,0.8287295884874378,0.9508196721311475,0.8474576271186439,0.9508196721311475,0.9933887720108032,0.9606368284412441
842, find the number which occurs for odd number of times in the given list.,"def get_odd_occurence(arr, arr_size):
  for i in range(0, arr_size):
    count = 0
    for j in range(0, arr_size):
      if arr[i] == arr[j]:
        count += 1
    if (count % 2 != 0):
      return arr[i]
  return -1","def get_odd_occurence(arr, n): 
	res = 0
	for i in range(n): 
		res = res ^ arr[i] 
	return res",True,True,0.4545,0.15063230974589187,0.44827586206896547,0.35714285714285715,0.41379310344827586,0.8865155577659607,0.5637223707739563
843, find the nth super ugly number from a given prime list of size k using heap queue algorithm.,"import heapq
def nth_super_ugly_number(n, primes):
    uglies = [1]
    def gen(prime):
        for ugly in uglies:
            yield ugly * prime
    merged = heapq.merge(*map(gen, primes))
    while len(uglies) < n:
        ugly = next(merged)
        if ugly != uglies[-1]:
            uglies.append(ugly)
    return uglies[-1]","def nth_super_ugly_number(n, primes):
    heap = []
    heapq.heappush(heap, (1, 1))
    ugly = 1
    while n > 1:
        ugly, i = heapq.heappop(heap)
        for p in primes:
            heapq.heappush(heap, (ugly * p, i + 1))
        n -= 1
    return ugly",True,False,0.5455,0.23636623107581445,0.5365853658536586,0.15,0.36585365853658536,0.9071129560470581,0.5935377430899055
844,Find the kth element in list containing odd elements first and then even elements.,"def get_Number(n, k): 
    arr = [0] * n; 
    i = 0; 
    odd = 1; 
    while (odd <= n):   
        arr[i] = odd; 
        i += 1; 
        odd += 2;
    even = 2; 
    while (even <= n): 
        arr[i] = even; 
        i += 1;
        even += 2; 
    return arr[k - 1]; ","def get_Number(n, k):
    if k > n:
        return -1
    if k == 1:
        return 1
    if k == 2:
        return 2
    if k == 3:
        return 3
    if k == 4:
        return 4
    if k == 5:
        return 5
    if k == 6:
        return 6
    if k == 7:
        return 7
    if k == 8:
        return 8",True,False,0.3636,0.13563750879315215,0.29545454545454547,0.1395348837209302,0.2727272727272727,0.7493512630462646,0.44416798258609974
845,Count the number of digits in factorial of a given number.,"import math 
def find_Digits(n): 
    if (n < 0): 
        return 0;
    if (n <= 1): 
        return 1; 
    x = ((n * math.log10(n / math.e) + math.log10(2 * math.pi * n) /2.0)); 
    return math.floor(x) + 1; ","def find_Digits(n):
    count = 0
    while (n != 0):
        count += 1
        n = n // 10
    return count",True,False,0.4545,0.08134232147817336,0.42307692307692313,0.16,0.3846153846153846,0.7608155012130737,0.49604465757239313
846, find the minimum number of platforms required for a railway/bus station.,"def find_platform(arr, dep, n): 
    arr.sort() 
    dep.sort() 
    plat_needed = 1
    result = 1
    i = 1
    j = 0
    while (i < n and j < n): 
        if (arr[i] <= dep[j]):           
            plat_needed+= 1
            i+= 1
        elif (arr[i] > dep[j]):           
            plat_needed-= 1
            j+= 1
        if (plat_needed > result):  
            result = plat_needed           
    return result","def find_platform(arr1, arr2, n): 
	arr1.sort() 
	arr2.sort() 
	i = 0
	j = 0
	count = 1
	result = 1
	while (i < n and j < n): 
		if (arr1[i] <= arr2[j]): 
			count += 1
			i += 1
			if (count > result): 
				result = count 
		else: 
			count -= 1
			j += 1
	return result",True,False,0.9091,0.4622139736303707,0.6464646464646464,0.3711340206185567,0.5252525252525252,0.9002802968025208,0.7505855457091906
847,Copy a list from a singleton tuple.,"def lcopy(xs):
  return xs[:]
","def lcopy(l):
  return list(l)",True,True,0.9091,0.0,0.5454545454545454,0.22222222222222224,0.5454545454545454,0.695682168006897,0.6182385062771614
848, find the area of a trapezium.,"def area_trapezium(base1,base2,height):
 area = 0.5 * (base1 + base2) * height
 return area","def area_trapezium(a, b, c):
    area = ((a + b) * c) / 2
    return area",True,True,0.9697,0.2716899549919204,0.4444444444444445,0.24000000000000002,0.4444444444444445,0.7964605093002319,0.6714662848653843
849,Find sum of all prime divisors of a given number.,"def Sum(N): 
    SumOfPrimeDivisors = [0]*(N + 1)   
    for i in range(2,N + 1) : 
        if (SumOfPrimeDivisors[i] == 0) : 
            for j in range(i,N + 1,i) : 
                SumOfPrimeDivisors[j] += i           
    return SumOfPrimeDivisors[N] ","def Sum(n):
    sum = 0
    for i in range(2, n + 1):
        if (n % i == 0):
            sum += i
    return sum",True,False,0.7576,0.2256587526806676,0.6538461538461537,0.48000000000000004,0.6153846153846154,0.7734642028808594,0.6643706539686752
850, check if a triangle of positive area is possible with the given angles.,"def is_triangleexists(a,b,c): 
    if(a != 0 and b != 0 and c != 0 and (a + b + c)== 180): 
        if((a + b)>= c or (b + c)>= a or (a + c)>= b): 
            return True 
        else:
            return False
    else:
        return False","def is_Triangleexists(a, b, c):
  if (a + b > c) and (b + c > a) and (c + a > b):
    return True
  else:
    return False",True,False,0.7273,0.2474870967022949,0.7301587301587301,0.6229508196721312,0.6984126984126985,0.9338504076004028,0.7423466710917548
851,Find sum of inverse of divisors.,"def Sum_of_Inverse_Divisors(N,Sum): 
    ans = float(Sum)*1.0 /float(N);  
    return round(ans,2); ","def Sum_of_Inverse_Divisors(a, b):
    sum = 0
    for i in range(1, b + 1):
        if (a % i == 0):
            sum += (1 / i)
    return sum",True,False,0.5682,0.2010968965770723,0.46511627906976744,0.24390243902439027,0.41860465116279066,0.8274571895599365,0.5732671535362999
852,Remove negative numbers from a list.,"def remove_negs(num_list): 
    for item in num_list: 
        if item < 0: 
           num_list.remove(item) 
    return num_list","def remove_negs(nums):
  result = [x for x in nums if x >= 0]
  return result",True,True,0.6364,0.12778336713222205,0.4571428571428572,0.12121212121212122,0.4571428571428572,0.8698188662528992,0.5966612602480572
853,Find sum of odd factors of a number.,"import math
def sum_of_odd_Factors(n): 
    res = 1
    while n % 2 == 0: 
        n = n // 2 
    for i in range(3,int(math.sqrt(n) + 1)): 
        count = 0
        curr_sum = 1
        curr_term = 1
        while n % i == 0: 
            count+=1 
            n = n // i 
            curr_term *= i 
            curr_sum += curr_term    
        res *= curr_sum  
    if n >= 2: 
        res *= (1 + n) 
    return res ","def sum_of_odd_Factors(n):
    sum = 0
    for i in range(1, n + 1):
        if n % i == 0 and i % 2 != 0:
            sum += i
    return sum",True,True,0.6818,0.12777149346210048,0.5842696629213483,0.3218390804597701,0.42696629213483145,0.8799942135810852,0.6297889882349379
854,Write a function which accepts an arbitrary list and converts it to a heap using heap queue algorithm.,"import heapq as hq
def raw_heap(rawheap):
  hq.heapify(rawheap)
  return rawheap","def raw_heap(arr):
  for i in range(len(arr)):
    heapq.heappush(arr, arr[i])
  return arr",True,False,0.8182,0.14957644445778928,0.33333333333333337,0.14285714285714288,0.26666666666666666,0.7598085403442383,0.5659168240424528
855,Check for even parity of a given number.,"def check_Even_Parity(x): 
    parity = 0
    while (x != 0): 
        x = x & (x - 1) 
        parity += 1
    if (parity % 2 == 0): 
        return True
    else: 
        return False","def check_Even_Parity(num):
  if num % 2 == 0:
    return True
  else:
    return False",True,True,0.7121,0.22365200019985476,0.6153846153846153,0.48648648648648646,0.6153846153846153,0.8508826494216919,0.6763696054880557
856,Find minimum adjacent swaps required to sort binary list.,"def find_Min_Swaps(arr,n) : 
    noOfZeroes = [0] * n 
    count = 0 
    noOfZeroes[n - 1] = 1 - arr[n - 1] 
    for i in range(n-2,-1,-1) : 
        noOfZeroes[i] = noOfZeroes[i + 1] 
        if (arr[i] == 0) : 
            noOfZeroes[i] = noOfZeroes[i] + 1
    for i in range(0,n) : 
        if (arr[i] == 1) : 
            count = count + noOfZeroes[i] 
    return count ","def find_Min_Swaps(arr, n): 
	count = 0
	for i in range(n): 
		if (arr[i] == 1): 
			count += 1
	if (count == 0 or count == n): 
		return 0
	if (count == 1): 
		return 1
	if (count == 2): 
		return 2
	if (count == 3): 
		return 3
	if (count == 4): 
		return 4
	if (count == 5): 
		return 5
	if (count == 6): 
		return 6
	if (count == 7): 
		return 7
	if (count == 8): 
		return 8
	if (count == 9): 
		return 9
	if (count == 10): 
		return 10
	if (count == 11): 
		return 11
	if (count == 12): 
		return 12
	if (count == 13): 
		return 13
	if (count == 14): 
		return 14
	if (count == 15): 
		return 15
	if (count == 16): 
		return 16
	if (count == 17): 
		return 17
	if (count == 18): 
		return 18
	if (count == 19): 
		return 19
	if (count == 20): 
		return 20
	if (count == 21): 
		return 21
	if (count == 22): 
		return 22
	if (count == 23): 
		return 23
	if (count == 24): 
		return 24
	if (count == 25): 
		return 25
	if (count == 26): 
		return 26
	if (count == 27): 
		return 27
	if (count == 28): 
		return 28
	if (count == 29): 
		return 29
	if (count == 30): 
		return 30
	if (count == 31): 
		return 31
	if (count == 32): 
		return 32
	if (count == 33): 
		return 33
	if (count == 34): 
		return 34
	if (count == 35): 
		return 35
	if (count == 36): 
		return 36
	if (count == 37): 
		return 37
	if (count == 38): 
		return 38
	if (count == 39): 
		return 39
	if (count == 40): 
		return 40
	if (count == 41): 
		return 41
	if (count == 42): 
		return 42
	if (count == 43): 
		return 43
	if (count == 44): 
		return 44
	if (count == 45): 
		return 45
	if",True,False,0.0,0.07079400357451805,0.1877022653721683,0.11074918566775244,0.16181229773462782,0.8999532461166382,0.3706425669790738
857, list out the list of given strings individually using dictionary function.,"def listify_list(list1):
  result = list(map(list,list1)) 
  return result ","def listify_list(l):
    res = []
    for i in l:
        res.append(list(i))
    return res",True,True,0.7727,0.21281701380712922,0.3846153846153846,0.16666666666666666,0.3846153846153846,0.7744166851043701,0.5899897206544219
860, check whether the given string is ending with only alphanumeric characters or not using regex.,"import re 
regex = '[a-zA-z0-9]$'
def check_alphanumeric(string): 
	if(re.search(regex, string)): 
		return (""Accept"") 
	else: 
		return (""Discard"") ","def check_alphanumeric(string):
    if string.endswith(r'\w+$'):
        return 'Accept'
    else:
        return 'Discard'",True,False,0.9091,0.21140003306861913,0.6285714285714286,0.4848484848484849,0.6285714285714286,0.8357325792312622,0.7223066874230851
861, find all anagrams of a string in a given list of strings using lambda function.,"from collections import Counter 
def anagram_lambda(texts,str):
  result = list(filter(lambda x: (Counter(str) == Counter(x)), texts)) 
  return result","def anagram_lambda(words, key):
  return list(filter(lambda x: sorted(x) == sorted(key), words))",True,True,0.8636,0.31603874294365925,0.5,0.2941176470588235,0.4444444444444444,0.784977912902832,0.653618692829965
863, find the length of the longest sub-sequence such that elements in the subsequences are consecutive integers.,"def find_longest_conseq_subseq(arr, n): 
	ans = 0
	count = 0
	arr.sort() 
	v = [] 
	v.append(arr[0]) 
	for i in range(1, n): 
		if (arr[i] != arr[i - 1]): 
			v.append(arr[i]) 
	for i in range(len(v)): 
		if (i > 0 and v[i] == v[i - 1] + 1): 
			count += 1
		else: 
			count = 1
		ans = max(ans, count) 
	return ans ","def find_longest_conseq_subseq(arr, n): 
	res = 1
	curr_res = 1
	for i in range(1, n): 
		if arr[i] - arr[i - 1] == 1: 
			curr_res += 1
		else: 
			res = max(res, curr_res) 
			curr_res = 1
	res = max(res, curr_res) 
	return res",True,False,0.5909,0.27593148194215394,0.49523809523809526,0.3689320388349514,0.4761904761904762,0.9255325794219971,0.6386535338860428
864, find palindromes in a given list of strings using lambda function.,"def palindrome_lambda(texts):
  result = list(filter(lambda x: (x == """".join(reversed(x))), texts))
  return result","def palindrome_lambda(string_list):
  palindrome_list = []
  for i in string_list:
    if i == i[::-1]:
      palindrome_list.append(i)
  return palindrome_list",True,True,0.6364,0.11445096238508763,0.2564102564102564,0.10810810810810811,0.2564102564102564,0.7687032222747803,0.5090991935426514
865, print n-times a list using dictionary function.,"def ntimes_list(nums,n):
    result = map(lambda x:n*x, nums) 
    return list(result)","def ntimes_list(n,l):
    return [i*n for i in l]",True,False,0.8182,0.158118096206813,0.4444444444444445,0.16,0.3703703703703704,0.8393255472183228,0.6221257511470942
866, check whether the given month name contains 31 days or not.,"def check_monthnumb(monthname2):
  if(monthname2==""January"" or monthname2==""March""or monthname2==""May"" or monthname2==""July"" or monthname2==""Augest"" or monthname2==""October"" or monthname2==""December""):
    return True
  else:
    return False","def check_monthnumb(month):
  if month == 'February':
    return False
  elif month == 'January':
    return True
  elif month == 'March':
    return True",True,True,0.8182,0.08474089182974216,0.4081632653061224,0.1702127659574468,0.326530612244898,0.9084951281547546,0.6293039407023576
867,Add a minimum number such that the sum of list becomes even.,"def min_Num(arr,n):  
    odd = 0
    for i in range(n): 
        if (arr[i] % 2): 
            odd += 1 
    if (odd % 2): 
        return 1
    return 2","def min_Num(arr, n): 
	arr.sort() 
	if (arr[0] % 2 == 0): 
		return arr[0] 
	else: 
		return arr[0] + 1",True,False,0.5,0.33122928146178593,0.5333333333333332,0.23255813953488372,0.4444444444444445,0.873165488243103,0.5953587560080088
868,Find the length of the last word in a given string.,"def length_Of_Last_Word(a): 
    l = 0
    x = a.strip() 
    for i in range(len(x)): 
        if x[i] == "" "": 
            l = 0
        else: 
            l += 1
    return l ","def length_Of_Last_Word(string):
  return len(string.split()[-1])",True,False,0.5909,0.12499844982199476,0.42105263157894735,0.2222222222222222,0.368421052631579,0.8246133327484131,0.5573190436078866
